image_path,label,area,convex_hull_area,solidity,perimeter,width,height,longest_path,center_of_mass_x,center_of_mass_y,convex_hull_vertices
dataset_augment/Apple/Apple_scab/image (400)_augmented_995.JPG,0,37413.0,40660.0,0.9201426463354648,862.4823168516159,234,251,1845,131.5165851442012,151.52714297169433,25
dataset_augment/Apple/Apple_scab/image (68).JPG,0,29480.0,31608.5,0.9326605185314077,841.9970356225967,171,244,1642,148.28232700135686,132.36177069199456,32
dataset_augment/Apple/Apple_scab/image (581).JPG,0,41091.0,42554.5,0.9656088075291684,827.2447285652161,216,242,1758,120.44837068944538,149.0016791998248,28
dataset_augment/Apple/Apple_scab/image (458)_augmented_1596.JPG,0,31328.0,33658.0,0.9307742587200666,933.486711025238,194,256,1784,136.33018386108273,153.16905005107253,18
dataset_augment/Apple/Apple_scab/image (352).JPG,0,36960.0,37722.5,0.9797865995095765,781.9554054737091,236,215,1717,128.99699675324675,139.04196428571427,35
dataset_augment/Apple/Apple_scab/image (262)_augmented_1549.JPG,0,39535.0,41214.0,0.9592614160236813,859.1513636112213,241,247,1957,123.49862147464272,128.21160996585303,38
dataset_augment/Apple/Apple_scab/image (107)_augmented_644.JPG,0,48755.0,51633.5,0.9442513097117181,1013.8132700920105,246,256,2033,118.96236283458107,142.78342734078555,16
dataset_augment/Apple/Apple_scab/image (217).JPG,0,39882.0,40286.0,0.9899717023283523,813.068103313446,218,247,1892,127.71651371546061,142.92174414522842,35
dataset_augment/Apple/Apple_scab/image (208)_augmented_910.JPG,0,30789.0,31847.0,0.966778660470374,744.1147857904434,174,245,1708,135.64844587352627,147.35022248205527,32
dataset_augment/Apple/Apple_scab/image (479)_augmented_1101.JPG,0,32632.0,33216.0,0.9824181117533719,763.6711347103119,228,205,1762,124.4916339789164,154.41643172346164,30
dataset_augment/Apple/Apple_scab/image (284)_augmented_1249.JPG,0,39979.0,41278.0,0.9685304520567857,852.5828220844269,239,246,2118,135.56129467970683,141.63225693489082,30
dataset_augment/Apple/Apple_scab/image (630).JPG,0,32460.0,34236.5,0.9481109342368524,785.9137753248215,187,238,1656,147.52535428219346,155.69870609981515,18
dataset_augment/Apple/Apple_scab/image (260).JPG,0,30608.0,32965.5,0.9284858412582851,790.7249574661255,223,232,1755,124.75316910611605,144.841283324621,29
dataset_augment/Apple/Apple_scab/image (258)_augmented_684.JPG,0,10338.0,11270.0,0.9173025732031943,477.1787132024765,146,106,1088,136.99748500677114,157.58357515960535,20
dataset_augment/Apple/Apple_scab/image (325).JPG,0,35851.0,37079.5,0.9668684852816246,845.4112491607666,236,241,2030,110.78142869097097,135.78313017767985,28
dataset_augment/Apple/Apple_scab/image (149).JPG,0,26561.0,31611.0,0.8402454841669039,863.9137753248215,226,234,2014,105.37272693046195,137.7061104627085,18
dataset_augment/Apple/Apple_scab/image (446)_augmented_855.JPG,0,32405.0,34044.0,0.9518564211021031,769.7300097942352,191,244,1698,137.99126677981792,160.0597747261225,29
dataset_augment/Apple/Apple_scab/image (519).JPG,0,26148.0,34590.0,0.7559410234171726,880.281306385994,232,226,1785,131.85750344194585,163.20823772372648,22
dataset_augment/Apple/Apple_scab/image (237).JPG,0,31991.0,33508.5,0.9547129832729009,752.8843377828598,191,243,1701,145.6003563502235,145.36041386639994,30
dataset_augment/Apple/Apple_scab/image (63)_augmented_1337.JPG,0,9766.0,10717.5,0.9112199673431304,457.9898953437805,135,135,1096,113.78967847634651,141.7588572598812,22
dataset_augment/Apple/Apple_scab/image (387)_augmented_1624.JPG,0,35414.0,36380.5,0.9734335701818282,779.2274836301804,212,232,1686,139.0533122493929,158.11701586943016,30
dataset_augment/Apple/Apple_scab/image (148)_augmented_844.JPG,0,32874.0,33843.5,0.9713534356671149,763.6711347103119,211,217,1661,136.38236904544624,146.23343675853258,30
dataset_augment/Apple/Apple_scab/image (507)_augmented_814.JPG,0,29151.0,31348.5,0.9299009521986698,770.2396762371063,205,232,1880,136.19937566464273,147.65606668724917,35
dataset_augment/Apple/Apple_scab/image (372).JPG,0,35072.0,38259.0,0.9166993387176874,838.080295920372,234,232,1478,132.9598255018248,135.81643476277372,26
dataset_augment/Apple/Apple_scab/image (576)_augmented_1330.JPG,0,31715.0,34499.0,0.9193020087538769,936.180801153183,218,222,1703,131.3751537127542,142.90818224814757,31
dataset_augment/Apple/Apple_scab/image (345)_augmented_1364.JPG,0,48566.0,49735.5,0.9764856088709272,957.0437180995941,256,244,2258,124.55868302927975,140.51043940205082,16
dataset_augment/Apple/Apple_scab/image (508)_augmented_822.JPG,0,28040.0,32259.0,0.8692147927710097,863.2102386951447,249,236,2103,129.84472182596292,126.53883737517832,27
dataset_augment/Apple/Apple_scab/image (7)_augmented_889.JPG,0,33798.0,36490.5,0.9262136720516299,1027.0092282295227,238,247,2122,157.54926327001598,122.22365228711759,30
dataset_augment/Apple/Apple_scab/image (48).JPG,0,33028.0,35794.5,0.922711589769378,824.0975408554077,216,234,1805,125.9374167373138,140.77282911469055,29
dataset_augment/Apple/Apple_scab/image (625)_augmented_1639.JPG,0,32221.0,33304.0,0.9674813836175835,782.9259679317474,223,229,2001,141.0248905992986,146.45833462648582,23
dataset_augment/Apple/Apple_scab/image (572)_augmented_1055.JPG,0,33999.0,35014.5,0.9709977295120593,816.156415939331,217,233,1837,128.15435748110238,159.98514662195947,26
dataset_augment/Apple/Apple_scab/image (221).JPG,0,38180.0,39914.0,0.9565565966828682,830.7077125310898,234,249,1801,131.58627553693032,143.13106338397066,36
dataset_augment/Apple/Apple_scab/image (303)_augmented_1329.JPG,0,14599.0,14889.0,0.9805225334139297,481.78888487815857,144,143,1133,135.47818343722173,133.32652921432975,40
dataset_augment/Apple/Apple_scab/image (364).JPG,0,31937.0,32990.5,0.9680665646170867,774.5239470005035,219,226,1656,143.01177317844505,147.06506559789585,34
dataset_augment/Apple/Apple_scab/image (340)_augmented_1389.JPG,0,19734.0,21034.5,0.9381730014975398,723.8721451759338,148,202,1449,128.74424850511807,156.72332015810278,26
dataset_augment/Apple/Apple_scab/image (628)_augmented_780.JPG,0,28525.0,31070.0,0.918088187962665,769.7300097942352,214,189,1759,126.82664329535496,137.06432953549518,26
dataset_augment/Apple/Apple_scab/image (377)_augmented_1550.JPG,0,35719.0,37730.0,0.9467002385369733,921.6122596263885,193,233,1835,140.2810828970576,139.7501889750553,32
dataset_augment/Apple/Apple_scab/image (385)_augmented_1196.JPG,0,23552.0,29157.0,0.8077648592104811,792.3746713399887,186,227,1766,113.46726392663044,148.43490998641303,12
dataset_augment/Apple/Apple_scab/image (31)_augmented_1080.JPG,0,16310.0,17001.5,0.9593271181954534,586.558436870575,157,162,1345,138.2543225015328,127.70435315757204,29
dataset_augment/Apple/Apple_scab/image (108).JPG,0,38919.0,40698.0,0.9562877782692024,835.9970356225967,237,244,1811,127.34317428505358,145.70872838459366,41
dataset_augment/Apple/Apple_scab/image (558).JPG,0,30393.0,39371.0,0.7719641360392167,1239.4945094585419,214,230,1741,134.0539926956865,145.8198598361465,21
dataset_augment/Apple/Apple_scab/image (568)_augmented_1309.JPG,0,47547.0,48735.0,0.9756232686980609,890.0975408554077,251,256,1862,127.1556775401182,140.38614423622943,22
dataset_augment/Apple/Apple_scab/image (389)_augmented_1084.JPG,0,37115.0,38117.5,0.9736997442119761,862.457931637764,243,241,2139,115.67832412771116,136.02341371413175,25
dataset_augment/Apple/Apple_scab/image (276).JPG,0,42290.0,43909.5,0.9631173208531183,899.4701242446899,245,248,1727,130.90416174036415,159.1514778907543,23
dataset_augment/Apple/Apple_scab/image (626).JPG,0,41735.0,43607.5,0.9570601387376024,932.4406867027283,230,248,2032,119.70183299389002,146.22798610279142,32
dataset_augment/Apple/Apple_scab/image (382)_augmented_1408.JPG,0,22996.0,23733.0,0.9689461930645094,673.3868639469147,228,139,1796,132.83484084188555,131.329274656462,32
dataset_augment/Apple/Apple_scab/image (333).JPG,0,22746.0,23536.5,0.9664138678223185,730.1391710042953,216,222,1967,110.86595445353029,142.88441923854742,34
dataset_augment/Apple/Apple_scab/image (178)_augmented_926.JPG,0,37196.0,38393.5,0.9688098245796815,840.9015827178955,228,211,1790,123.45104312291645,160.15367243789655,27
dataset_augment/Apple/Apple_scab/image (299).JPG,0,42971.0,44400.0,0.9678153153153153,877.8721451759338,238,242,1782,126.9082404412278,153.29387261176143,26
dataset_augment/Apple/Apple_scab/image (178)_augmented_715.JPG,0,36674.0,37538.5,0.9769703104812393,797.7716399431229,229,210,1778,123.16194033920489,160.85406555052626,28
dataset_augment/Apple/Apple_scab/image (202)_augmented_826.JPG,0,39108.0,42037.5,0.9303122212310437,886.9015827178955,235,248,1800,130.30727728342026,149.43755753298558,25
dataset_augment/Apple/Apple_scab/image (394)_augmented_1120.JPG,0,41795.0,45645.0,0.91565341220287,1066.0975408554077,247,243,2032,131.49900705826056,151.3496590501256,24
dataset_augment/Apple/Apple_scab/image (129)_augmented_1527.JPG,0,29621.0,30563.5,0.9691625631881166,792.5828220844269,188,211,1549,128.92839539515884,135.96117619256609,34
dataset_augment/Apple/Apple_scab/image (372)_augmented_1620.JPG,0,35133.0,37833.5,0.9286214598173577,817.4112491607666,236,215,1455,130.5997779865084,136.750377138303,27
dataset_augment/Apple/Apple_scab/image (348).JPG,0,23194.0,24558.5,0.944438789013987,715.8132700920105,152,215,1537,143.86543933775977,153.66249892213503,25
dataset_augment/Apple/Apple_scab/image (588)_augmented_1236.JPG,0,28351.0,29988.5,0.9453957350317622,735.6122596263885,178,248,1656,123.98144686254453,135.17745405805792,31
dataset_augment/Apple/Apple_scab/image (323)_augmented_725.JPG,0,31502.0,34703.5,0.9077470572132493,799.3107439279556,197,225,1569,126.12570630436163,124.94578122023998,32
dataset_augment/Apple/Apple_scab/image (180)_augmented_699.JPG,0,31139.0,31693.0,0.9825197993247721,757.5289993286133,198,236,2069,131.52911140370597,147.36532965092007,36
dataset_augment/Apple/Apple_scab/image (574).JPG,0,40368.0,41267.5,0.978203186526928,884.6416971683502,228,247,2147,150.22911712247324,129.56472948870393,26
dataset_augment/Apple/Apple_scab/image (124).JPG,0,36780.0,39147.5,0.9395235966536816,918.3990565538406,237,233,2037,127.91207177814029,156.60671560630777,30
dataset_augment/Apple/Apple_scab/image (156)_augmented_707.JPG,0,32870.0,34504.5,0.9526293671839905,869.3523740768433,211,226,1771,141.5606327958625,132.29647094615152,36
dataset_augment/Apple/Apple_scab/image (573)_augmented_1109.JPG,0,29838.0,30639.5,0.9738409569346759,740.3990565538406,226,198,1691,135.06267176084188,134.73540451772908,32
dataset_augment/Apple/Apple_scab/image (431).JPG,0,30248.0,32884.5,0.9198254496799404,768.281306385994,202,243,1692,132.27786961121396,149.83218725204972,24
dataset_augment/Apple/Apple_scab/image (72).JPG,0,27457.0,28844.5,0.9518972421085475,769.0264731645584,219,231,2045,118.8739847761955,144.19226426776413,25
dataset_augment/Apple/Apple_scab/image (16)_augmented_1016.JPG,0,48169.0,50864.0,0.947015570934256,1022.1147857904434,237,247,2263,114.66727563370632,138.38456268554464,16
dataset_augment/Apple/Apple_scab/image (117)_augmented_1176.JPG,0,35925.0,38070.5,0.9436440288412288,888.5655771493912,232,250,1872,126.82886569241475,138.82349338900488,26
dataset_augment/Apple/Apple_scab/image (87)_augmented_1384.JPG,0,35211.0,36707.5,0.9592317646257577,818.8843377828598,192,238,1728,129.88727954332452,147.1457499076993,31
dataset_augment/Apple/Apple_scab/image (366)_augmented_797.JPG,0,19343.0,20010.5,0.9666425126808426,617.4284940958023,130,217,1562,128.33407434213927,140.97182443261127,34
dataset_augment/Apple/Apple_scab/image (173).JPG,0,35200.0,35922.5,0.9798872572899993,797.369619011879,218,238,1920,156.3396875,133.69840909090908,31
dataset_augment/Apple/Apple_scab/image (489).JPG,0,35173.0,40481.0,0.8688767569971098,898.7422024011612,218,251,2129,130.98552867256134,159.8558269126887,19
dataset_augment/Apple/Apple_scab/image (523).JPG,0,23317.0,26293.5,0.8867971171582331,806.8254626989365,185,238,1665,141.34365484410515,159.73371359951966,27
dataset_augment/Apple/Apple_scab/image (6).JPG,0,26170.0,28677.5,0.9125621131549124,1028.9503531455994,194,237,1843,138.6628582346198,134.23985479556745,29
dataset_augment/Apple/Apple_scab/image (609)_augmented_773.JPG,0,50320.0,50886.5,0.9888673813290362,895.5706294775009,256,247,2122,126.33163751987281,138.33596979332273,29
dataset_augment/Apple/Apple_scab/image (25).JPG,0,35397.0,38849.5,0.9111314173927593,862.5828220844269,232,250,1815,132.69291182868605,153.3763030765319,24
dataset_augment/Apple/Apple_scab/image (466).JPG,0,26570.0,28153.0,0.9437715341171456,787.6295045614243,195,204,1560,106.8121565675574,151.16428302596913,31
dataset_augment/Apple/Apple_scab/image (168)_augmented_701.JPG,0,24376.0,25686.0,0.9489994549560071,694.357426404953,168,230,1647,119.71677059402691,115.26378404988513,26
dataset_augment/Apple/Apple_scab/image (309).JPG,0,33500.0,35177.0,0.952326804446087,842.8427076339722,186,249,1817,110.50017910447761,148.42871641791044,21
dataset_augment/Apple/Apple_scab/image (96)_augmented_1044.JPG,0,15935.0,16423.0,0.9702855751080801,553.0020879507065,126,194,1376,135.32983997489802,138.14144963915908,33
dataset_augment/Apple/Apple_scab/image (476)_augmented_842.JPG,0,29274.0,30957.0,0.9456342668863262,828.1980460882187,205,231,1954,141.86677597868416,147.46310719409715,24
dataset_augment/Apple/Apple_scab/image (317)_augmented_763.JPG,0,40621.0,42256.0,0.9613072699734949,883.5117543935776,229,245,2047,143.5227345461707,141.14014918391965,29
dataset_augment/Apple/Apple_scab/image (205)_augmented_1231.JPG,0,49867.0,50360.5,0.9902006532897807,905.0609630346298,256,241,1967,140.94697896404435,151.89680550263702,15
dataset_augment/Apple/Apple_scab/image (535).JPG,0,31023.0,35157.0,0.882413175185596,871.369619011879,216,236,1651,143.69213164426392,149.74141765786675,25
dataset_augment/Apple/Apple_scab/image (165).JPG,0,32231.0,36040.0,0.8943118756936737,939.6955199241638,206,246,1769,136.33787347584624,130.24811516862647,33
dataset_augment/Apple/Apple_scab/image (6)_augmented_925.JPG,0,26378.0,28711.0,0.9187419455957647,1004.7077125310898,195,237,1838,138.20570172113125,133.764007885359,29
dataset_augment/Apple/Apple_scab/image (470).JPG,0,32711.0,33657.0,0.971892919749235,781.3107439279556,208,221,1552,130.9349148604445,135.7138577237015,41
dataset_augment/Apple/Apple_scab/image (33).JPG,0,37934.0,38482.5,0.9857467680114338,780.2985513210297,206,235,1673,145.78655032424737,135.6587757684399,38
dataset_augment/Apple/Apple_scab/image (507)_augmented_1638.JPG,0,29360.0,31316.5,0.9375249469129692,760.1391710042953,204,232,1697,135.93600136239783,147.43320844686647,38
dataset_augment/Apple/Apple_scab/image (543)_augmented_711.JPG,0,20923.0,23515.5,0.8897535667963683,728.357426404953,207,195,1801,143.73985566123406,151.24303398174257,26
dataset_augment/Apple/Apple_scab/image (402)_augmented_1455.JPG,0,42852.0,43506.0,0.984967590677148,855.1269783973694,222,243,1707,144.9235041538318,141.44989732101186,29
dataset_augment/Apple/Apple_scab/image (211)_augmented_771.JPG,0,28167.0,28852.5,0.9762412269300754,722.6589421033859,185,211,1533,136.3204459118827,136.22061277381331,36
dataset_augment/Apple/Apple_scab/image (209)_augmented_1121.JPG,0,15877.0,17139.0,0.9263667658556508,553.8893901109695,156,157,1306,123.34641305032437,136.6515084713737,26
dataset_augment/Apple/Apple_scab/image (132).JPG,0,25425.0,28014.5,0.9075657248924665,741.168608546257,189,234,1694,127.48,146.83555555555554,27
dataset_augment/Apple/Apple_scab/image (562).JPG,0,23687.0,24024.5,0.9859518408291535,641.6295045614243,176,200,1568,139.23662768607252,126.9014649385739,40
dataset_augment/Apple/Apple_scab/image (64).JPG,0,31741.0,33909.0,0.9360641717538116,791.6122596263885,196,248,1843,140.1371727418796,138.26363378595508,28
dataset_augment/Apple/Apple_scab/image (622)_augmented_1563.JPG,0,29018.0,29802.5,0.9736767049744149,765.7960251569748,219,238,1918,127.35898407884761,140.6830587910952,41
dataset_augment/Apple/Apple_scab/image (427).JPG,0,23584.0,27297.0,0.8639777264900905,965.3523740768433,160,224,1693,118.3390434192673,140.84625169606514,27
dataset_augment/Apple/Apple_scab/image (172)_augmented_1183.JPG,0,28192.0,30378.0,0.9280400289683324,771.0264731645584,166,248,1730,134.90841373439272,143.73471197502838,29
dataset_augment/Apple/Apple_Black_rot/image (610)_augmented_1212.JPG,0,38150.0,45189.0,0.8442320033636505,1127.1097334623337,256,253,1442,128.40243774574049,105.71030144167759,20
dataset_augment/Apple/Apple_Black_rot/image (326).JPG,0,20209.0,21320.5,0.9478670762880795,689.5289993286133,201,162,1508,149.94739967341283,83.47172052056014,31
dataset_augment/Apple/Apple_Black_rot/image (259)_augmented_902.JPG,0,31750.0,37350.5,0.8500555548118499,895.5950146913528,237,246,1768,131.05584251968503,103.71886614173228,33
dataset_augment/Apple/Apple_Black_rot/image (61)_augmented_707.JPG,0,24659.0,30937.5,0.7970585858585859,909.068103313446,204,234,1575,121.91901536964191,102.48006812928342,26
dataset_augment/Apple/Apple_Black_rot/image (352)_augmented_904.JPG,0,36272.0,42613.0,0.8511956445216249,996.4234417676926,249,256,1874,138.92630679311867,104.47223753859727,22
dataset_augment/Apple/Apple_Black_rot/image (263).JPG,0,38919.0,41374.5,0.9406518507776529,926.180801153183,241,234,1956,130.2137002492356,124.04504226727306,29
dataset_augment/Apple/Apple_Black_rot/image (249)_augmented_1398.JPG,0,39761.0,44561.0,0.892282489172146,1060.080295920372,238,256,2288,126.98272176253113,115.38394406579312,22
dataset_augment/Apple/Apple_Black_rot/image (513)_augmented_1295.JPG,0,34546.0,35642.0,0.969249761517311,771.9970356225967,229,212,1548,122.21652289700688,99.2851270769409,31
dataset_augment/Apple/Apple_Black_rot/image (141)_augmented_1234.JPG,0,35280.0,40162.5,0.8784313725490196,969.5706294775009,245,234,1703,129.16062925170067,116.6984410430839,25
